"filename", "language", "TypeScript", "JSON", "JSON with Comments", "CSS", "vue", "XML", "Markdown", "HTML", "Java", "YAML", "comment", "blank", "total"
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\ChatSession.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -19, 0, -12, -12, -43
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\DailyStatistics.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -21, 0, -13, -13, -47
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\Enterprise.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, -15, -16, -56
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\Favorite.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -14, 0, 0, -8, -22
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\Notification.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -22, 0, -13, -13, -48
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\OperationLog.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -18, 0, -15, -12, -45
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\PageResult.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -2, -5
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\RealNameAuth.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -18, 0, -11, -12, -41
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\Region.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -16, 0, -9, -10, -35
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\Resume.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -27, 0, -17, -17, -61
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\Task.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -41, 0, -27, -28, -96
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\TaskApplication.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -26, 0, -17, -17, -60
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\entity\User.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -26, 0, -17, -18, -61
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\operationlog\annotation\OperationLog.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, -13, -6, -31
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\operationlog\aspect\OperationLogAspect.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -113, 0, -22, -19, -154
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\ApplicationService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -14, 0, -55, -9, -78
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\ApplicationStatusMachine.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -41, 0, -30, -9, -80
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\AuthService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -2, -5
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\CategoryService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, -8, -5, -19
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\ChatService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -16, 0, -57, -10, -83
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\DailyStatisticsService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, -7, -2, -13
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\EnterpriseService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, -55, -9, -79
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\FavoriteService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, -9, -20
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\NotificationService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -13, 0, -40, -8, -61
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\OperationLogService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, -6, -4, -15
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\RegionService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -8, 0, -14, -7, -29
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\ResumeService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, -31, -7, -49
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\TaskApplicationService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -2, -5
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\TaskService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -18, 0, -75, -12, -105
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\UserService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -2, -5
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\ApplicationServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -409, 0, -36, -68, -513
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\AuthServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -2, -5
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\CategoryServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -41, 0, -13, -11, -65
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\ChatServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -317, 0, -63, -41, -421
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\DailyStatisticsServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -93, 0, -17, -21, -131
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\EnterpriseServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -155, 0, -19, -33, -207
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\FavoriteServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -81, 0, 0, -14, -95
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\NotificationServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -99, 0, -3, -12, -114
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\OperationLogServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, -3, -5, -23
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\RegionServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -79, 0, -13, -15, -107
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\ResumeServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -108, 0, -8, -12, -128
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\TaskApplicationServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -2, -5
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\service\impl\TaskServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -213, 0, -30, -33, -276
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\task\schedule\TaskScheduledService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -37, 0, -11, -13, -61
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\upload\controller\UploadController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -36, 0, -19, -8, -63
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\upload\service\UploadService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -101, 0, -42, -26, -169
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\user\controller\UserController.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, -12, -8, -55
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\user\service\UserService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, -20, -6, -33
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\user\service\impl\UserServiceImpl.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -135, 0, -10, -25, -170
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\util\JwtUtil.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -56, 0, -37, -14, -107
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\java\com\uniseek\util\PasswordUtil.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -23, 0, -23, -8, -54
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\application.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, 0, -5, -34
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\CategoryMapper.xml", "XML", 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, -3, -15
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\ChatMessageMapper.xml", "XML", 0, 0, 0, 0, 0, -33, 0, 0, 0, 0, -3, -6, -42
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\ChatSessionMapper.xml", "XML", 0, 0, 0, 0, 0, -177, 0, 0, 0, 0, -9, -12, -198
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\DailyStatisticsMapper.xml", "XML", 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, -3, -20
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\EnterpriseMapper.xml", "XML", 0, 0, 0, 0, 0, -89, 0, 0, 0, 0, 0, -6, -95
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\NotificationMapper.xml", "XML", 0, 0, 0, 0, 0, -27, 0, 0, 0, 0, -2, -5, -34
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\OperationLogMapper.xml", "XML", 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, -3, -18
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\RealNameAuthMapper.xml", "XML", 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, -3, -18
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\RegionMapper.xml", "XML", 0, 0, 0, 0, 0, -13, 0, 0, 0, 0, 0, -3, -16
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\ResumeMapper.xml", "XML", 0, 0, 0, 0, 0, -53, 0, 0, 0, 0, -3, -6, -62
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\TaskApplicationMapper.xml", "XML", 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, -3, -24
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\TaskMapper.xml", "XML", 0, 0, 0, 0, 0, -232, 0, 0, 0, 0, -14, -15, -261
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_java\src\main\resources\mapper\UserMapper.xml", "XML", 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, -3, -23
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 6
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\package-lock.json", "JSON", 0, 2509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2510
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\package.json", "JSON", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\public\favicon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\public\icons.svg", "XML", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 25
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\App.vue", "vue", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 1, 4, 27
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\admin.ts", "TypeScript", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35, 222
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\application.ts", "TypeScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 92
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\auth.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 112
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\category.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\chat.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 61
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\enterprise.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 81
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\favorite.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\index.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 55
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\mock.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 57
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\notification.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 43
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\region.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 28
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\resume.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 60
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\task.ts", "TypeScript", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 129
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\upload.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 27
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\api\user.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 26
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\assets\uniseek-logo.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\assets\uniseek_text_white_ZH.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\assets\vite.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\assets\vue.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\components\HelloWorld.vue", "vue", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 6, 96
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\components\PdfPreview.vue", "vue", 0, 0, 0, 0, 384, 0, 0, 0, 0, 0, 2, 53, 439
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\composables\useChatWebSocket.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 101
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\layouts\AdminLayout.vue", "vue", 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 4, 28, 221
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\layouts\DefaultLayout.vue", "vue", 0, 0, 0, 0, 323, 0, 0, 0, 0, 0, 9, 42, 374
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\main.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 27
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\AccountSecurity.vue", "vue", 0, 0, 0, 0, 433, 0, 0, 0, 0, 0, 6, 42, 481
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\Chat.vue", "vue", 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 3, 55, 551
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\Company.vue", "vue", 0, 0, 0, 0, 818, 0, 0, 0, 0, 0, 6, 103, 927
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\EnterpriseCertification.vue", "vue", 0, 0, 0, 0, 442, 0, 0, 0, 0, 0, 2, 34, 478
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\Home.vue", "vue", 0, 0, 0, 0, 1094, 0, 0, 0, 0, 0, 8, 148, 1250
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\JobDetail.vue", "vue", 0, 0, 0, 0, 701, 0, 0, 0, 0, 0, 9, 95, 805
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\JobManagement.vue", "vue", 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 39, 298
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\Jobs.vue", "vue", 0, 0, 0, 0, 1148, 0, 0, 0, 0, 0, 9, 147, 1304
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\Login.vue", "vue", 0, 0, 0, 0, 497, 0, 0, 0, 0, 0, 18, 65, 580
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\Messages.vue", "vue", 0, 0, 0, 0, 1238, 0, 0, 0, 0, 0, 1, 107, 1346
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\MyApplications.vue", "vue", 0, 0, 0, 0, 615, 0, 0, 0, 0, 0, 10, 86, 711
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\PostJob.vue", "vue", 0, 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 28, 412
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\Profile.vue", "vue", 0, 0, 0, 0, 865, 0, 0, 0, 0, 0, 10, 82, 957
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\Resume.vue", "vue", 0, 0, 0, 0, 1157, 0, 0, 0, 0, 0, 22, 137, 1316
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\ResumePool.vue", "vue", 0, 0, 0, 0, 667, 0, 0, 0, 0, 0, 7, 69, 743
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\ScreenPreview.vue", "vue", 0, 0, 0, 0, 1553, 0, 0, 0, 0, 0, 10, 65, 1628
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\Talents.vue", "vue", 0, 0, 0, 0, 483, 0, 0, 0, 0, 0, 3, 67, 553
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\admin\Dashboard.vue", "vue", 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 26, 208
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\admin\EnterpriseAudit.vue", "vue", 0, 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 24, 271
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\admin\OperationLogs.vue", "vue", 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 26, 274
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\admin\TaskAudit.vue", "vue", 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 26, 311
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\pages\admin\UserManagement.vue", "vue", 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 21, 256
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\router\index.ts", "TypeScript", 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 210
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\stores\app.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 16
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\stores\user.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 42
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\src\style.css", "CSS", 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 39, 298
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\tsconfig.app.json", "JSON", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 21
"d:\Temps\yaoshi\Desktop\code\istone\AAAAAAAAAA\UniSeek\uniseek_vue\tsconfig.json", "JSON with Comments", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
